created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 02 09:30:40 +0000 2023;1730882162285842690;"Pak Mahfud MD mendukung dengan sungguh-sungguh visi Pak Ganjar, menciptakan sinergi yang memberdayakan generasi muda. @Dimaspra__  GPMMD 4Ende https://t.co/HzWeu3rnsr";0;0;0;0;in;1691344801000751104;1730882162285842690;Aldiansyahbi;https://twitter.com/Aldiansyahbi/status/1730882162285842690
Sat Dec 02 09:30:35 +0000 2023;1730882140706144582;"Teruslah menginspirasi, Pak Ganjar! Dengan menggandeng sekolah vokasi, kita membuka pintu kesuksesan untuk anak-anak bangsa. @pepez_viking  GPMMD 4Ende https://t.co/HAovod1W0i";0;0;0;0;in;1690181627660718080;1730882140706144582;haafizhusni;https://twitter.com/haafizhusni/status/1730882140706144582
Sat Dec 02 09:30:26 +0000 2023;1730882105360691238;"Teruslah berinovasi, Pak Ganjar! Pembaruan kualitas destinasi wisata akan memberikan dampak positif tidak hanya bagi pariwisata, tetapi juga bagi ekonomi dan kehidupan masyarakat sekitar. @putramansi  GPMMD 4Ende https://t.co/JWyeXPTgKg";0;0;0;0;in;1683555529527001088;1730882105360691238;hilmanandr_;https://twitter.com/hilmanandr_/status/1730882105360691238
Sat Dec 02 09:30:25 +0000 2023;1730882101250339274;"Pak Ganjar, terima kasih atas dedikasinya dalam menciptakan pendidikan yang lebih relevan dengan tuntutan dunia kerja. Anak-anak kita pasti akan terbantu. @penyuka_hewan  GPMMD 4Ende https://t.co/kV8wuX3UMq";0;0;0;0;in;1689896606823550976;1730882101250339274;EzraM26365;https://twitter.com/EzraM26365/status/1730882101250339274
Sat Dec 02 09:30:23 +0000 2023;1730882092454846939;"@meinurhayati61 @ganjarpranowo @mohmahfudmd Kemenangan udah di depan mata nih Ganjar-Mahfud Presiden 2024";0;0;0;0;in;1717897969238958080;1730819602865963044;pranatahid43511;https://twitter.com/pranatahid43511/status/1730882092454846939
Sat Dec 02 09:30:23 +0000 2023;1730882089883664502;"Terima kasih Pak Ganjar karena membuka pintu bagi anak bangsa untuk mengejar impian mereka melalui pendidikan vokasi. Kreativitas mereka akan membawa perubahan positif. @nandigade  GPMMD 4Ende https://t.co/i11tEZ6gfX";0;0;0;0;in;1688410254852362240;1730882089883664502;zikriapriansya1;https://twitter.com/zikriapriansya1/status/1730882089883664502
Sat Dec 02 09:30:10 +0000 2023;1730882034929999960;"Apresiasi tinggi untuk Pak Ganjar yang mengakomodasi kebebasan minat anak bangsa lewat integrasi pendidikan dan pelatihan vokasi! @nasution_sawil  GPMMD 4Ende https://t.co/wWlATqhMWp";0;0;0;0;in;1689007557225156609;1730882034929999960;radityaola1;https://twitter.com/radityaola1/status/1730882034929999960
Sat Dec 02 09:30:09 +0000 2023;1730882033927512157;"Pak Ganjar, teruskan usaha untuk meningkatkan kualitas destinasi wisata daerah. Semangat untuk meraih target 30 juta wisatawan mancanegara! @romadon_sty  GPMMD 4Ende https://t.co/7rCvbEUxoh";0;0;0;0;in;1688235972528607232;1730882033927512157;yasminarfeyna;https://twitter.com/yasminarfeyna/status/1730882033927512157
Sat Dec 02 09:30:07 +0000 2023;1730882023496036444;"Semangat dan dukungan untuk Pak Ganjar dan Pak Mahfud MD yang menjadikan perang melawan kejahatan luar biasa sebagai misi hidup. Semoga keberanian mereka diberkati. @indar_saga  GPMMD 4Ende https://t.co/MggzjPoG5a";0;0;0;0;in;1687383671861555200;1730882023496036444;lunasoul24010;https://twitter.com/lunasoul24010/status/1730882023496036444
Sat Dec 02 09:30:06 +0000 2023;1730882018744152459;"Calon Wapres yang paling matang dan punya jam terbang tinggi. Paling penting, bersih, jujur dan religius. Saatnya mengabdi utk bangsa. Pak Mahfud 👌  DUKUNG TOTAL, TEGAK LURUS, MENANGKAN GANJAR MAHFUD, PRESIDEN &amp  WAKIL PRESIDEN RI 2024! . . #ganjarmahfud #dukungganjarmahfud https://t.co/O7UIRefP00";0;0;0;0;in;1674279242358751232;1730882018744152459;relawan_JMP;https://twitter.com/relawan_JMP/status/1730882018744152459
Sat Dec 02 09:30:02 +0000 2023;1730882003611115947;"Pak Mahfud MD, bersama Pak Ganjar, mari kita bangun destinasi wisata lokal yang lebih baik. Sukses untuk visi mulia ini! @RadjaKumbang2  GPMMD 4Ende https://t.co/pRvCZxVmF4";0;0;0;0;in;1686258408096460800;1730882003611115947;hadijah_salma;https://twitter.com/hadijah_salma/status/1730882003611115947
Sat Dec 02 09:30:00 +0000 2023;1730881996409516429;"Dalam Ganjar-Mahfud, saya melihat bukan hanya pemimpin politik, tapi juga pemimpin moral yang dapat menginspirasi generasi mendatang. @arvianpm  GPMMD 4Ende https://t.co/axqKPGxhOL";0;0;0;0;in;1687419476546088960;1730881996409516429;ZainAbdull18590;https://twitter.com/ZainAbdull18590/status/1730881996409516429
Sat Dec 02 09:30:00 +0000 2023;1730881995406991824;"Ganjar menegaskan komitmennya untuk tetap merawat toleransi dengan melibatkan semua pihak.#GanjarMahfud2024 #JawaTengah Jawa tengah Jateng https://t.co/gQWMtcNmbA";0;0;0;0;in;1391758806;1730881995406991824;SAGAIslamJateng;https://twitter.com/SAGAIslamJateng/status/1730881995406991824
Sat Dec 02 09:30:00 +0000 2023;1730881995352219747;"Ganjar ungkap harga bahan pokok yang tinggi di NTT harus segera dikendalikan https://t.co/sy4QmZlE3u";0;0;0;1;in;231355136;1730881995352219747;SINDOnews;https://twitter.com/SINDOnews/status/1730881995352219747
Sat Dec 02 09:30:00 +0000 2023;1730881994341466435;"Deputi Hukum TPN Ganjar–Mahfud, Todung Mulya Lubis, menyayangkan sikap inkonsistensi KPU dalam menyelenggarakan debat capres-cawapres di Pilpres 2024.  https://t.co/qARbRSCv42";0;0;0;5;in;4187275698;1730881994341466435;TirtoID;https://twitter.com/TirtoID/status/1730881994341466435
Sat Dec 02 09:30:00 +0000 2023;1730881994249355306;"Masyarakat di Kabupaten Bekasi antusias mengikuti program pemeriksaan kesehatan gratis yang di selenggarakan oleh sahabat ganjar x kawanjuang Gp.#GanjarMahfud2024 #Bekasi bekasi https://t.co/S6CPL0zX9Z";0;0;0;0;in;1695112314843000834;1730881994249355306;SAGABEKASI_;https://twitter.com/SAGABEKASI_/status/1730881994249355306
Sat Dec 02 09:30:00 +0000 2023;1730881993754218931;"Ganjar menegaskan komitmennya untuk tetap merawat toleransi dengan melibatkan semua pihak.#GanjarMahfud2024 #JawaTimur Jawa timur Jatim https://t.co/do5z4QGVAT";0;0;0;0;in;1497748236685438977;1730881993754218931;SAGAIslamJatim;https://twitter.com/SAGAIslamJatim/status/1730881993754218931
Sat Dec 02 09:30:00 +0000 2023;1730881993741635712;"Ganjar menegaskan komitmennya untuk tetap merawat toleransi dengan melibatkan semua pihak.#GanjarMahfud2024 #Jakarta Jakarta https://t.co/vwOwZ7rGGp";0;0;0;0;in;1548467549599199234;1730881993741635712;SAGAIslamDKI;https://twitter.com/SAGAIslamDKI/status/1730881993741635712
Sat Dec 02 09:30:00 +0000 2023;1730881993708056869;"Pak Ganjar pemimpin berjiwa kesatria nyata. #GanjarPranowo #RendahHati #Legowo #PemimpinJujur https://t.co/Up4oSQTXQT";0;0;0;0;in;1701668481438212096;1730881993708056869;Manifesto2045;https://twitter.com/Manifesto2045/status/1730881993708056869
Sat Dec 02 09:29:56 +0000 2023;1730881979007258708;"Dukungan tiada henti untuk Pak Ganjar dan Pak Mahfud MD yang menjunjung tinggi keadilan. Semoga langkah mereka menginspirasi semangat keadilan di kalangan masyarakat. @Inalpinkhead  GPMMD 4Ende https://t.co/IRKa6oaHrV";0;0;0;0;in;1691455217781657600;1730881979007258708;tedysptra23;https://twitter.com/tedysptra23/status/1730881979007258708
Sat Dec 02 09:29:52 +0000 2023;1730881962666349026;"@AyuSeptia1509 @Miduk17 Pastinya lah bersama ganjar mahfud indonesia semakin maju 👏👏";0;0;0;0;in;1475273111519907846;1730435765040263296;RiskiAk36735924;https://twitter.com/RiskiAk36735924/status/1730881962666349026
Sat Dec 02 09:29:51 +0000 2023;1730881959138845135;"@PantunJ2P #GasssGanjarMahfud  Pilih Ganjar Mahfud Insyaallah amanah🤟";0;1;0;2;in;790004339708276736;1730874169800413509;saifaliebahri_;https://twitter.com/saifaliebahri_/status/1730881959138845135
Sat Dec 02 09:29:49 +0000 2023;1730881947222921603;"Terobosan Pak Ganjar membangun jembatan antara pendidikan dan dunia usaha sangat luar biasa, memastikan generasi kita tidak hanya pintar di sekolah tapi juga mampu bersaing di dunia kerja. @NaNuying11  GPMMD 4Ende https://t.co/HcJsmhznJR";0;0;0;0;in;1688775491019493376;1730881947222921603;yasintadel;https://twitter.com/yasintadel/status/1730881947222921603
Sat Dec 02 09:29:47 +0000 2023;1730881939891269961;"Dukungan penuh untuk Pak Ganjar dan Pak Mahfud MD dalam mengembangkan potensi pariwisata daerah. Semoga program ini menjadi teladan bagi daerah lain. @Rafli50668542  GPMMD 4Ende https://t.co/Ivl119MD7w";0;0;0;0;in;1686207498158751745;1730881939891269961;saputraelga3691;https://twitter.com/saputraelga3691/status/1730881939891269961
Sat Dec 02 09:29:44 +0000 2023;1730881927492886550;"Pak Mahfud MD dan Pak Ganjar, terima kasih atas dedikasi untuk memajukan destinasi wisata lokal. Sukses untuk Indonesia yang semakin bersinar! @RaffiFaruq  GPMMD 4Ende https://t.co/HWLy61eEDS";0;0;0;0;in;1686267250045775872;1730881927492886550;siskaafrllia_;https://twitter.com/siskaafrllia_/status/1730881927492886550
Sat Dec 02 09:29:37 +0000 2023;1730881899554578753;"Hebat, Pak Ganjar! Langkah Anda membuka peluang bagi anak-anak untuk mengembangkan minat dan bakat mereka sangat diapresiasi. @pengantinjiyong  GPMMD 4Ende https://t.co/8DZygoRvBg";0;0;0;0;in;1689531401270661120;1730881899554578753;PratiwiNur21;https://twitter.com/PratiwiNur21/status/1730881899554578753
Sat Dec 02 09:29:33 +0000 2023;1730881883360395343;"@PartaiSocmed @BosPurwa @aniesbaswedan Kalo yg maju putaran 2 ganjar dan Anies gmn tum? Bakal dukung siapa @partai";0;0;0;0;in;3186280902;1730775350089793645;Warga_negaraa;https://twitter.com/Warga_negaraa/status/1730881883360395343
Sat Dec 02 09:29:31 +0000 2023;1730881874766254381;"Pak Mahfud MD dan Pak Ganjar, terima kasih atas komitmen untuk memajukan destinasi wisata lokal. Mari bersama-sama sukseskan! @Rafaelputra2015  GPMMD 4Ende https://t.co/uuiIXY6Fm6";0;0;0;0;in;1686220823529730050;1730881874766254381;sweetiepet21519;https://twitter.com/sweetiepet21519/status/1730881874766254381
Sat Dec 02 09:29:31 +0000 2023;1730881873457668122;"Pak Ganjar, visi Anda untuk mencapai 30 juta wisatawan mancanegara adalah tantangan yang menarik! Mari bersama-sama berkontribusi dalam mencapai tujuan mulia ini. @rendy_prakoso  GPMMD 4Ende https://t.co/V7G11Zgo8a";0;0;0;0;in;1683954416142123008;1730881873457668122;nvchevynza;https://twitter.com/nvchevynza/status/1730881873457668122
Sat Dec 02 09:29:30 +0000 2023;1730881868709708222;"Pendekatan Pak Ganjar yang hangat dan ramah menciptakan ruang untuk kolaborasi dan pemecahan masalah yang lebih efektif. @frlyaji  GPMMD 4Ende https://t.co/Fejc05wgfk";0;0;0;0;in;1684415773585072129;1730881868709708222;indrasumantriii;https://twitter.com/indrasumantriii/status/1730881868709708222
Sat Dec 02 09:29:29 +0000 2023;1730881863227756776;"Applause untuk Pak Ganjar dan Pak Mahfud MD yang menjadikan keinginan mulia sebagai landasan dalam melawan kejahatan. Semoga langkah mereka memberikan inspirasi bagi generasi mendatang. @Imronabdulrahm3  GPMMD 4Ende https://t.co/3mEsRulFdh";0;0;0;0;in;1689318058052235264;1730881863227756776;wahyuuarrrrr11;https://twitter.com/wahyuuarrrrr11/status/1730881863227756776
Sat Dec 02 09:29:24 +0000 2023;1730881844105924917;"Pak Mahfud MD dan Pak Ganjar telah menunjukkan komitmen yang tinggi untuk mengembangkan destinasi wisata. Sukses selalu! @rohmun_ulum  GPMMD 4Ende https://t.co/IluHA4nBVl";0;0;0;0;in;1688096693705940992;1730881844105924917;natanrenal25132;https://twitter.com/natanrenal25132/status/1730881844105924917
Sat Dec 02 09:29:21 +0000 2023;1730881830386315646;"@Heraloebss @abiye_ajid @AstroAtmos "Pendukung A min sudah mulai mengadopsi Pola2 Negatif Campaign ala Fans Ganjar Mpud"  Redaksinya terang2an tunjuk hidung kok. Gak usah ngeles mbak...  Akui khilaf, minta maaf... Crystal clear";0;0;0;2;in;581592876;1730867969935409634;sp_damarpanuluh;https://twitter.com/sp_damarpanuluh/status/1730881830386315646
Sat Dec 02 09:29:21 +0000 2023;1730881830084387040;"Ganjar-Mahfud memahami pentingnya layanan kesehatan yang merata dengan program Rumah Sakit tingkat Madya di setiap kabupaten/kota. @kocokgeming  GPMMD 4Ende https://t.co/Z9xzqBezb4";0;0;0;0;in;1681882162734460929;1730881830084387040;IndahAtiyahh;https://twitter.com/IndahAtiyahh/status/1730881830084387040
Sat Dec 02 09:29:17 +0000 2023;1730881813990797608;"Terharu melihat bagaimana Pak Ganjar dan Pak Mahfud MD selalu membawa suasana hangat dalam setiap kebijakan. Ini bukan hanya tentang negara, tapi juga tentang rasa persaudaraan. @Borif25  GPMMD 4Ende https://t.co/gay4aNkLtS";0;0;0;0;in;1683748096856174594;1730881813990797608;bagussans24;https://twitter.com/bagussans24/status/1730881813990797608
Sat Dec 02 09:29:16 +0000 2023;1730881810941550721;"Selamat untuk Pak Ganjar dan Pak Mahfud MD yang berani bermimpi besar untuk pariwisata daerah. Semoga mimpi tersebut menjadi kenyataan. @RevaldiNanda95  GPMMD 4Ende https://t.co/gtqEz4cJDW";0;0;0;0;in;1685874661970837504;1730881810941550721;keisyaantsy_;https://twitter.com/keisyaantsy_/status/1730881810941550721
Sat Dec 02 09:29:16 +0000 2023;1730881809574178962;"Mengetahui bahwa Ganjar-Mahfud tidak terikat dengan organisasi radikal membuat saya percaya bahwa keamanan negara akan menjadi prioritas utama mereka. @ArulSurf89  GPMMD 4Ende https://t.co/P7bQ1fPRxc";0;0;0;0;in;1691332735284240384;1730881809574178962;raydhaner;https://twitter.com/raydhaner/status/1730881809574178962
Sat Dec 02 09:29:15 +0000 2023;1730881807686795400;"Terima kasih Pak Ganjar karena memahami bahwa lulusan harus lebih dari sekadar teori. Mereka harus memiliki keterampilan praktis untuk sukses di dunia nyata. @Nangkurniawan00  GPMMD 4Ende https://t.co/kQtplhDfZa";0;0;0;0;in;1688802703848464384;1730881807686795400;DhikaVoyag20676;https://twitter.com/DhikaVoyag20676/status/1730881807686795400
Sat Dec 02 09:29:14 +0000 2023;1730881803333124484;"Dialog yang diperjuangkan oleh Pak Ganjar dan Pak Mahfud MD adalah langkah menuju perubahan positif dalam masyarakat. @DedeBeckham1  GPMMD 4Ende https://t.co/ZuJeR0d5Nb";0;0;0;0;in;1685859147655626753;1730881803333124484;bgshmzannn;https://twitter.com/bgshmzannn/status/1730881803333124484
Sat Dec 02 09:29:14 +0000 2023;1730881800413872260;"Rumah Sakit tingkat Madya di setiap kabupaten/kota akan memberikan akses kesehatan yang lebih baik. Dukungan penuh untuk Ganjar-Mahfud! @klaussmein  GPMMD 4Ende https://t.co/upXEA1kPU4";0;0;0;0;in;1679770181986549760;1730881800413872260;donny_sasono;https://twitter.com/donny_sasono/status/1730881800413872260
Sat Dec 02 09:29:13 +0000 2023;1730881798245433571;"Terima kasih, Pak Ganjar, karena mengutamakan keseimbangan antara kecerdasan akademis dan keterampilan praktis dalam pendidikan. @pencarinafkahaa  GPMMD 4Ende https://t.co/F17G9bKdVx";0;0;0;0;in;1689951726370238465;1730881798245433571;AtikaArumiZayna;https://twitter.com/AtikaArumiZayna/status/1730881798245433571
Sat Dec 02 09:29:13 +0000 2023;1730881796219470182;"Semangat tinggi untuk Pak Ganjar dan Pak Mahfud MD yang berdiri sebagai penegak hukum yang tegas. Keputusan mereka adalah investasi besar untuk masa depan yang lebih baik. @imunk13  GPMMD 4Ende https://t.co/3sT9S9tQCB";0;0;0;0;in;1688764597120258049;1730881796219470182;sarahameliiaaa;https://twitter.com/sarahameliiaaa/status/1730881796219470182
Sat Dec 02 09:29:10 +0000 2023;1730881787188965538;"Pak Ganjar membawa harapan besar dengan upayanya menjadikan pemerintahan lebih transparan dan efisien lewat digitalisasi. Semangat! @yusufcaka  GPMMD 4Ende https://t.co/w0YTS0zCfV";0;0;0;0;in;1690335725718515712;1730881787188965538;revalrobii;https://twitter.com/revalrobii/status/1730881787188965538
Sat Dec 02 09:29:01 +0000 2023;1730881749117542742;"Pak Mahfud MD, terima kasih atas dukungan Anda pada visi Pak Ganjar. Semoga kolaborasi ini membawa keberhasilan yang besar. @sarinmya  GPMMD 4Ende https://t.co/0d9osh0OwD";0;0;0;0;in;1689556544629985280;1730881749117542742;AnitaLe160;https://twitter.com/AnitaLe160/status/1730881749117542742
Sat Dec 02 09:28:56 +0000 2023;1730881725327454662;"Creative Hub, yang menjadi wadah untuk anak anak muda supaya dapat mengembangkan bakat dan kreativitas pemuda Pak Ganjarpun juga berkomitmen untuk hal ini di berbagai daerah, supaya apa? supaya semuanya dapat berkembang Ganjar Mahfud Cr3ative https://t.co/Hc3VBkC8jy";0;0;0;0;in;1100609875;1730881725327454662;JhoenRf;https://twitter.com/JhoenRf/status/1730881725327454662
Sat Dec 02 09:28:49 +0000 2023;1730881697422737551;"Dukungan sepenuh hati untuk Pak Ganjar dan Pak Mahfud. Tidak terikat dengan intoleransi, mereka adalah pemimpin yang menginspirasi. @Alvino68383501  GPMMD 4Ende https://t.co/EcsF2EMpcO";0;0;0;0;in;1686935596617654272;1730881697422737551;maxstorm294673;https://twitter.com/maxstorm294673/status/1730881697422737551
Sat Dec 02 09:28:48 +0000 2023;1730881694377632012;"@Dennysiregar7 Utk gw golongan Elit (ekonomi sulit) siapa pun yg jd presiden yg penting sembako murah, bnyk lapangan pekerjaan, negara aman. Bisa g Ganjar, Prabowo, Anis, klo benar2 bs pasti di pilih oleh rakyat.";0;0;0;0;in;1293871802649726976;1730626448673935459;isun_nagari;https://twitter.com/isun_nagari/status/1730881694377632012
Sat Dec 02 09:28:42 +0000 2023;1730881669832556897;"Pak Ganjar dan Pak Mahfud, semoga kebersihan rekam jejak mereka membawa kejayaan untuk negeri ini. Bersih dari intoleransi, mereka adalah teladan. @ALVIN56019695  GPMMD 4Ende https://t.co/suhItFlze7";0;0;0;0;in;1687365469895073792;1730881669832556897;sdntaqsa;https://twitter.com/sdntaqsa/status/1730881669832556897
Sat Dec 02 09:28:39 +0000 2023;1730881654783439117;"@ManopoSafi @Miduk17 Pilihan paling tepat paling pas ya ganjar mahfud";0;0;0;0;in;1475273111519907846;1730435765040263296;RiskiAk36735924;https://twitter.com/RiskiAk36735924/status/1730881654783439117
Sat Dec 02 09:28:35 +0000 2023;1730881637314142445;"Keinginan Pak Ganjar dan Pak Mahfud MD untuk selalu mendengar aspirasi rakyat adalah komitmen nyata untuk membangun pemerintahan yang partisipatif. @deddykuswandi1  GPMMD 4Ende https://t.co/6eCPdUPSqo";0;0;0;0;in;1684837527428177920;1730881637314142445;YusufAbdulllahh;https://twitter.com/YusufAbdulllahh/status/1730881637314142445
Sat Dec 02 09:28:32 +0000 2023;1730881623888175259;"Terima kasih Pak Ganjar dan Pak Mahfud MD yang telah memberikan perhatian besar terhadap pendidikan sebagai investasi utama bangsa. @Ekasag1ta  GPMMD 4Ende https://t.co/pmXGWbKh6n";0;0;0;0;in;1689488731349352448;1730881623888175259;citra17099;https://twitter.com/citra17099/status/1730881623888175259
Sat Dec 02 09:28:30 +0000 2023;1730881618934694219;"Mahfud MD dan Ganjar, semoga langkah progresif kalian dalam pendidikan menjadi inspirasi bagi pemimpin lain di Indonesia. Teruslah berkontribusi untuk masa depan bangsa. @mochhasyimm  GPMMD 4Ende https://t.co/i6VvxJARQ8";0;0;0;0;in;1688811360589926400;1730881618934694219;SitiRogaya84;https://twitter.com/SitiRogaya84/status/1730881618934694219
Sat Dec 02 09:28:24 +0000 2023;1730881593416540383;"Kita yakin, upaya Pak Ganjar dan Pak Mahfud MD akan memberikan dampak positif yang besar pada perkembangan sistem pendidikan. @eko_machter  GPMMD 4Ende https://t.co/yAiTOF1tAZ";0;0;0;0;in;1689536385106214912;1730881593416540383;AldiRamadhan76;https://twitter.com/AldiRamadhan76/status/1730881593416540383
